Customer ID,Order ID,SKU ID,Purchase Date,Quantity,Selling Price,Discount,Coupon Used,Net Order Value,Payment Method
CUST0128,000522,P0340,2023-08-29,2,64.8,15,No,110.16,Credit Card
CUST0128,000522,P0395,2023-08-29,1,353.55,20,No,282.84,Credit Card
CUST0128,000522,P0100,2023-08-29,1,43.56,0,No,43.56,Credit Card
CUST0328,000523,P0072,2023-08-29,1,36.9,0,No,36.9,PayPal
CUST0328,000523,P0474,2023-08-29,1,54.52,5,No,51.79,PayPal
CUST0328,000523,P0478,2023-08-29,2,21.99,0,No,43.98,PayPal
CUST0328,000523,P0470,2023-08-29,1,30.61,10,Yes,27.55,PayPal
CUST0703,000524,P0030,2023-08-29,1,97.9,0,No,97.9,Buy Now Pay Later
CUST0703,000524,P0325,2023-08-29,1,40.69,10,No,36.62,Buy Now Pay Later
CUST0703,000524,P0355,2023-08-29,4,36.49,15,Yes,124.07,Buy Now Pay Later
CUST0845,000525,P0273,2023-08-29,1,57.45,10,No,51.71,PayPal
CUST0845,000525,P0081,2023-08-29,3,49.99,20,Yes,119.98,PayPal
CUST0845,000525,P0044,2023-08-29,1,137.49,10,Yes,123.74,PayPal
CUST0096,000526,P0164,2023-08-30,1,40.63,0,No,40.63,PayPal
CUST0096,000526,P0163,2023-08-30,3,24.9,0,No,74.7,PayPal
CUST0096,000526,P0277,2023-08-30,1,140.99,0,No,140.99,PayPal
CUST0096,000526,P0153,2023-08-30,1,70.64,0,No,70.64,PayPal
CUST0624,000527,P0474,2023-08-30,1,54.49,20,Yes,43.59,Debit Card
CUST0624,000527,P0477,2023-08-30,1,78.95,40,No,47.37,Debit Card
CUST0624,000527,P0488,2023-08-30,2,69.84,15,Yes,118.73,Debit Card
CUST0670,000528,P0389,2023-08-30,1,178.99,0,No,178.99,Credit Card
CUST0670,000528,P0345,2023-08-30,1,30.18,0,No,30.18,Credit Card
CUST0670,000528,P0411,2023-08-30,1,195.57,20,Yes,156.46,Credit Card
CUST0670,000528,P0199,2023-08-30,1,38.95,10,No,35.06,Credit Card
CUST0670,000528,P0346,2023-08-30,2,46.99,0,No,93.98,Credit Card
CUST0731,000529,P0465,2023-08-30,5,14.54,50,No,36.35,Credit Card
CUST0731,000529,P0183,2023-08-30,5,36.04,20,No,144.16,Credit Card
CUST0731,000529,P0474,2023-08-30,2,54.49,20,No,87.18,Credit Card
CUST0860,000530,P0241,2023-08-30,1,87.9,0,No,87.9,Debit Card
CUST0860,000530,P0254,2023-08-30,1,224.99,0,No,224.99,Debit Card
CUST0860,000530,P0150,2023-08-30,3,62.45,0,No,187.35,Debit Card
CUST0860,000530,P0265,2023-08-30,1,73.99,0,No,73.99,Debit Card
CUST0901,000531,P0346,2023-08-30,2,46.99,0,No,93.98,PayPal
CUST0706,000532,P0085,2023-08-31,1,80.49,0,No,80.49,Debit Card
CUST0049,000533,P0246,2023-09-01,1,32.9,20,No,26.32,PayPal
CUST0049,000533,P0178,2023-09-01,1,87.95,15,No,74.76,PayPal
CUST0049,000533,P0233,2023-09-01,2,83.99,15,No,142.78,PayPal
CUST0189,000534,P0228,2023-09-01,1,132.95,20,Yes,106.36,PayPal
CUST0362,000535,P0247,2023-09-01,1,128.99,0,No,128.99,Buy Now Pay Later
CUST0485,000536,P0460,2023-09-02,2,17.9,0,No,35.8,Buy Now Pay Later
CUST0485,000536,P0431,2023-09-02,1,51.49,30,Yes,36.04,Buy Now Pay Later
CUST0485,000536,P0441,2023-09-02,3,16.93,15,Yes,43.17,Buy Now Pay Later
CUST0485,000536,P0496,2023-09-02,1,20.95,20,Yes,16.76,Buy Now Pay Later
CUST0518,000537,P0259,2023-09-02,4,80.9,10,No,291.24,Debit Card
CUST0518,000537,P0474,2023-09-02,1,55.8,0,No,55.8,Debit Card
CUST0850,000538,P0451,2023-09-02,2,120.9,0,No,241.8,Buy Now Pay Later
CUST0850,000538,P0438,2023-09-02,2,119.03,0,No,238.06,Buy Now Pay Later
CUST0850,000538,P0467,2023-09-02,1,33.95,0,No,33.95,Buy Now Pay Later
CUST0850,000538,P0328,2023-09-02,1,48.99,0,No,48.99,Buy Now Pay Later
CUST0362,000539,P0270,2023-09-03,2,105.5,30,No,147.7,Credit Card
CUST0362,000539,P0236,2023-09-03,1,48.9,10,No,44.01,Credit Card
CUST0362,000539,P0247,2023-09-03,4,128.99,0,No,515.96,Credit Card
CUST0362,000539,P0218,2023-09-03,1,45.99,20,Yes,36.79,Credit Card
CUST0362,000539,P0258,2023-09-03,3,47.33,5,Yes,134.89,Credit Card
CUST0480,000540,P0391,2023-09-03,1,221.42,5,No,210.35,Debit Card
CUST0480,000540,P0488,2023-09-03,1,69.95,0,No,69.95,Debit Card
CUST0480,000540,P0422,2023-09-03,4,31.99,20,No,102.37,Debit Card
CUST0674,000541,P0254,2023-09-03,1,224.99,0,No,224.99,Credit Card
CUST0674,000541,P0326,2023-09-03,1,47.88,0,No,47.88,Credit Card
CUST0735,000542,P0265,2023-09-03,2,73.99,0,No,147.98,Debit Card
CUST0735,000542,P0191,2023-09-03,1,76.84,5,Yes,73.0,Debit Card
CUST0735,000542,P0222,2023-09-03,2,149.55,20,No,239.28,Debit Card
CUST0735,000542,P0345,2023-09-03,1,29.9,15,No,25.41,Debit Card
CUST0982,000543,P0435,2023-09-03,1,47.49,10,Yes,42.74,Debit Card
CUST0982,000543,P0443,2023-09-03,1,21.52,30,Yes,15.06,Debit Card
CUST0982,000543,P0283,2023-09-03,2,99.99,15,Yes,169.98,Debit Card
CUST0982,000543,P0461,2023-09-03,1,28.7,40,Yes,17.22,Debit Card
CUST0982,000543,P0449,2023-09-03,3,30.81,20,Yes,73.94,Debit Card
CUST0982,000543,P0280,2023-09-03,2,84.99,25,Yes,127.48,Debit Card
CUST0220,000544,P0310,2023-09-04,1,55.4,0,No,55.4,Credit Card
CUST0220,000544,P0373,2023-09-04,1,152.49,0,No,152.49,Credit Card
CUST0220,000544,P0353,2023-09-04,1,27.99,30,No,19.59,Credit Card
CUST0220,000544,P0390,2023-09-04,1,346.99,0,No,346.99,Credit Card
CUST0906,000545,P0121,2023-09-04,1,134.95,15,No,114.71,Credit Card
CUST0123,000546,P0483,2023-09-05,2,50.9,0,No,101.8,PayPal
CUST0123,000546,P0139,2023-09-05,1,30.49,0,No,30.49,PayPal
CUST0123,000546,P0028,2023-09-05,1,56.9,0,No,56.9,PayPal
CUST0157,000547,P0346,2023-09-05,1,48.77,0,No,48.77,Credit Card
CUST0318,000548,P0277,2023-09-05,1,140.99,20,No,112.79,PayPal
CUST0318,000548,P0198,2023-09-05,1,84.85,0,No,84.85,PayPal
CUST0676,000549,P0072,2023-09-05,1,36.33,0,No,36.33,Credit Card
CUST0676,000549,P0185,2023-09-05,1,42.72,15,Yes,36.31,Credit Card
CUST0676,000549,P0209,2023-09-05,1,83.99,0,No,83.99,Credit Card
CUST0676,000549,P0433,2023-09-05,1,91.95,0,No,91.95,Credit Card
CUST0063,000550,P0269,2023-09-06,3,112.95,0,No,338.85,PayPal
CUST0063,000550,P0096,2023-09-06,1,33.99,25,No,25.49,PayPal
CUST0606,000551,P0266,2023-09-06,2,164.95,20,Yes,263.92,PayPal
CUST0606,000551,P0303,2023-09-06,2,56.88,20,Yes,91.01,PayPal
CUST0903,000552,P0340,2023-09-06,4,62.49,0,No,249.96,Buy Now Pay Later
CUST0903,000552,P0425,2023-09-06,2,16.95,0,No,33.9,Buy Now Pay Later
CUST0019,000553,P0197,2023-09-07,2,93.44,20,No,149.5,Credit Card
CUST0019,000553,P0336,2023-09-07,2,59.99,0,No,119.98,Credit Card
CUST0019,000553,P0071,2023-09-07,1,72.85,10,No,65.56,Credit Card
CUST0019,000553,P0138,2023-09-07,1,70.49,0,No,70.49,Credit Card
CUST0213,000554,P0460,2023-09-07,1,17.9,25,Yes,13.42,Credit Card
CUST0364,000555,P0038,2023-09-07,1,88.49,20,No,70.79,Credit Card
CUST0364,000555,P0320,2023-09-07,1,28.95,15,Yes,24.61,Credit Card
CUST0364,000555,P0146,2023-09-07,1,27.76,10,Yes,24.98,Credit Card
CUST0364,000555,P0157,2023-09-07,1,33.9,15,No,28.81,Credit Card
CUST0364,000555,P0128,2023-09-07,2,136.99,10,Yes,246.58,Credit Card
CUST0364,000555,P0200,2023-09-07,5,104.9,30,No,367.15,Credit Card
CUST0645,000556,P0443,2023-09-07,2,20.9,20,No,33.44,Debit Card
CUST0645,000556,P0476,2023-09-07,2,67.9,10,No,122.22,Debit Card
CUST0892,000557,P0149,2023-09-07,5,79.49,0,No,397.45,PayPal
CUST0892,000557,P0277,2023-09-07,2,140.99,0,No,281.98,PayPal
CUST0327,000558,P0361,2023-09-08,1,369.49,40,Yes,221.69,Buy Now Pay Later
CUST0327,000558,P0325,2023-09-08,1,42.1,0,No,42.1,Buy Now Pay Later
CUST0360,000559,P0007,2023-09-08,1,36.99,15,No,31.44,Credit Card
CUST0360,000559,P0497,2023-09-08,1,66.9,0,No,66.9,Credit Card
CUST0360,000559,P0285,2023-09-08,1,146.9,20,No,117.52,Credit Card
CUST0360,000559,P0231,2023-09-08,1,130.66,30,No,91.46,Credit Card
CUST0949,000560,P0100,2023-09-08,1,42.95,0,No,42.95,Debit Card
CUST0949,000560,P0389,2023-09-08,1,180.84,25,No,135.63,Debit Card
CUST0949,000560,P0001,2023-09-08,1,13.9,0,No,13.9,Debit Card
CUST0949,000560,P0197,2023-09-08,1,91.9,0,No,91.9,Debit Card
CUST0949,000560,P0083,2023-09-08,2,41.0,0,No,82.0,Debit Card
CUST0949,000560,P0120,2023-09-08,4,99.44,0,No,397.76,Debit Card
CUST0161,000561,P0478,2023-09-09,1,21.99,5,No,20.89,PayPal
CUST0283,000562,P0345,2023-09-10,2,29.9,15,Yes,50.83,PayPal
CUST0386,000563,P0156,2023-09-10,1,25.99,20,No,20.79,Debit Card
CUST0260,000564,P0421,2023-09-11,1,13.99,20,No,11.19,Credit Card
CUST0260,000564,P0452,2023-09-11,2,28.99,30,No,40.59,Credit Card
CUST0260,000564,P0454,2023-09-11,2,56.99,0,No,113.98,Credit Card
CUST0260,000564,P0280,2023-09-11,1,84.99,10,No,76.49,Credit Card
CUST0260,000564,P0071,2023-09-11,1,72.95,0,No,72.95,Credit Card
CUST0651,000565,P0117,2023-09-11,1,62.49,0,No,62.49,Buy Now Pay Later
CUST0651,000565,P0043,2023-09-11,1,27.87,0,No,27.87,Buy Now Pay Later
CUST0651,000565,P0426,2023-09-11,1,76.99,15,No,65.44,Buy Now Pay Later
CUST0864,000566,P0395,2023-09-11,1,345.99,25,No,259.49,Buy Now Pay Later
CUST0864,000566,P0389,2023-09-11,1,178.99,0,No,178.99,Buy Now Pay Later
CUST0864,000566,P0426,2023-09-11,2,76.99,10,No,138.58,Buy Now Pay Later
CUST0864,000566,P0411,2023-09-11,1,202.96,20,No,162.37,Buy Now Pay Later
CUST0864,000566,P0382,2023-09-11,1,154.52,5,Yes,146.79,Buy Now Pay Later
CUST0128,000567,P0208,2023-09-12,3,75.61,0,No,226.83,Credit Card
CUST0128,000567,P0412,2023-09-12,1,230.41,0,No,230.41,Credit Card
CUST0128,000567,P0427,2023-09-12,1,26.95,0,No,26.95,Credit Card
CUST0128,000567,P0346,2023-09-12,1,46.99,0,No,46.99,Credit Card
CUST0508,000568,P0245,2023-09-12,1,70.27,15,No,59.73,Debit Card
CUST0508,000568,P0247,2023-09-12,1,128.99,30,Yes,90.29,Debit Card
CUST0508,000568,P0331,2023-09-12,1,36.95,15,No,31.41,Debit Card
CUST0558,000569,P0079,2023-09-12,1,54.95,0,No,54.95,Debit Card
CUST0558,000569,P0276,2023-09-12,4,78.95,0,No,315.8,Debit Card
CUST0558,000569,P0021,2023-09-12,1,75.95,0,No,75.95,Debit Card
CUST0558,000569,P0152,2023-09-12,3,20.04,0,No,60.12,Debit Card
CUST0703,000570,P0262,2023-09-12,1,109.99,15,Yes,93.49,PayPal
CUST0703,000570,P0383,2023-09-12,1,105.49,0,No,105.49,PayPal
CUST0703,000570,P0325,2023-09-12,1,41.82,10,No,37.64,PayPal
CUST0703,000570,P0233,2023-09-12,1,83.99,0,No,83.99,PayPal
CUST0703,000570,P0247,2023-09-12,1,128.99,0,No,128.99,PayPal
CUST0703,000570,P0045,2023-09-12,1,39.3,0,No,39.3,PayPal
CUST0845,000571,P0028,2023-09-12,2,56.9,25,No,85.35,PayPal
CUST0318,000572,P0103,2023-09-13,1,105.31,30,Yes,73.72,Credit Card
CUST0318,000572,P0259,2023-09-13,2,80.9,10,No,145.62,Credit Card
CUST0318,000572,P0247,2023-09-13,1,127.03,25,No,95.27,Credit Card
CUST0318,000572,P0233,2023-09-13,1,83.99,0,No,83.99,Credit Card
CUST0318,000572,P0275,2023-09-13,2,76.62,0,No,153.24,Credit Card
CUST0318,000572,P0176,2023-09-13,1,29.9,25,No,22.42,Credit Card
CUST0362,000573,P0246,2023-09-13,1,32.9,5,No,31.25,Buy Now Pay Later
CUST0362,000573,P0287,2023-09-13,2,40.02,20,Yes,64.03,Buy Now Pay Later
CUST0362,000573,P0210,2023-09-13,1,119.99,40,Yes,71.99,Buy Now Pay Later
CUST0362,000573,P0209,2023-09-13,1,83.99,15,Yes,71.39,Buy Now Pay Later
CUST0487,000574,P0390,2023-09-13,1,344.93,25,Yes,258.7,Credit Card
CUST0487,000574,P0410,2023-09-13,1,363.99,10,No,327.59,Credit Card
CUST0487,000574,P0380,2023-09-13,1,205.99,10,Yes,185.39,Credit Card
CUST0487,000574,P0365,2023-09-13,2,240.9,0,No,481.8,Credit Card
CUST0487,000574,P0207,2023-09-13,2,107.99,15,No,183.58,Credit Card
CUST0487,000574,P0248,2023-09-13,1,162.95,30,No,114.06,Credit Card
CUST0725,000575,P0287,2023-09-13,1,39.95,15,No,33.96,PayPal
CUST0128,000576,P0421,2023-09-14,4,13.99,0,No,55.96,PayPal
CUST0128,000576,P0333,2023-09-14,1,31.95,0,No,31.95,PayPal
CUST0136,000577,P0451,2023-09-14,3,120.9,25,No,272.03,Credit Card
CUST0136,000577,P0474,2023-09-14,1,52.99,25,No,39.74,Credit Card
CUST0136,000577,P0421,2023-09-14,1,13.99,20,Yes,11.19,Credit Card
CUST0136,000577,P0441,2023-09-14,1,16.72,25,No,12.54,Credit Card
CUST0136,000577,P0483,2023-09-14,1,50.9,15,No,43.27,Credit Card
CUST0326,000578,P0236,2023-09-14,1,48.9,10,No,44.01,Credit Card
CUST0703,000579,P0065,2023-09-14,1,120.39,0,No,120.39,Credit Card
CUST0703,000579,P0029,2023-09-14,2,75.49,0,No,150.98,Credit Card
CUST0075,000580,P0353,2023-09-16,1,28.01,20,Yes,22.41,Buy Now Pay Later
CUST0075,000580,P0474,2023-09-16,1,54.49,0,No,54.49,Buy Now Pay Later
CUST0075,000580,P0498,2023-09-16,1,44.99,5,No,42.74,Buy Now Pay Later
CUST0075,000580,P0452,2023-09-16,2,28.47,10,No,51.25,Buy Now Pay Later
CUST0860,000581,P0277,2023-09-17,1,140.99,5,No,133.94,Credit Card
CUST0248,000582,P0331,2023-09-18,1,36.95,0,No,36.95,Credit Card
CUST0248,000582,P0346,2023-09-18,1,48.68,0,No,48.68,Credit Card
CUST0248,000582,P0461,2023-09-18,1,28.95,0,No,28.95,Credit Card
CUST0248,000582,P0162,2023-09-18,1,73.68,0,No,73.68,Credit Card
CUST0248,000582,P0197,2023-09-18,1,94.0,0,No,94.0,Credit Card
CUST0248,000582,P0376,2023-09-18,1,246.99,0,No,246.99,Credit Card
CUST0845,000583,P0100,2023-09-18,2,42.95,0,No,85.9,Debit Card
CUST0845,000583,P0029,2023-09-18,1,75.49,0,No,75.49,Debit Card
CUST0845,000583,P0422,2023-09-18,1,31.99,5,No,30.39,Debit Card
CUST0879,000584,P0251,2023-09-18,1,54.9,15,Yes,46.66,Buy Now Pay Later
CUST0879,000584,P0381,2023-09-18,1,169.49,40,No,101.69,Buy Now Pay Later
CUST0879,000584,P0345,2023-09-18,1,29.99,0,No,29.99,Buy Now Pay Later
CUST0879,000584,P0402,2023-09-18,1,222.99,0,No,222.99,Buy Now Pay Later
CUST0979,000585,P0030,2023-09-18,1,97.9,0,No,97.9,PayPal
CUST0979,000585,P0236,2023-09-18,1,48.9,15,No,41.56,PayPal
CUST0979,000585,P0238,2023-09-18,1,100.99,0,No,100.99,PayPal
CUST0062,000586,P0186,2023-09-19,1,105.51,0,No,105.51,PayPal
CUST0062,000586,P0302,2023-09-19,1,55.95,0,No,55.95,PayPal
CUST0062,000586,P0394,2023-09-19,1,200.95,20,No,160.76,PayPal
CUST0152,000587,P0451,2023-09-19,1,118.59,0,No,118.59,PayPal
CUST0541,000588,P0353,2023-09-19,1,27.99,15,Yes,23.79,Debit Card
CUST0541,000588,P0373,2023-09-19,1,152.49,0,No,152.49,Debit Card
CUST0541,000588,P0426,2023-09-19,1,77.55,20,No,62.04,Debit Card
CUST0541,000588,P0473,2023-09-19,1,9.91,5,No,9.41,Debit Card
CUST0541,000588,P0213,2023-09-19,1,71.49,10,No,64.34,Debit Card
CUST0887,000589,P0151,2023-09-19,3,15.49,20,No,37.18,Credit Card
CUST0887,000589,P0492,2023-09-19,3,54.99,15,Yes,140.22,Credit Card
CUST0887,000589,P0397,2023-09-19,1,139.99,15,No,118.99,Credit Card
CUST0887,000589,P0362,2023-09-19,1,475.49,20,No,380.39,Credit Card
CUST0984,000590,P0156,2023-09-19,1,25.99,10,No,23.39,PayPal
CUST0248,000591,P0092,2023-09-20,3,53.95,0,No,161.85,Debit Card
CUST0248,000591,P0074,2023-09-20,1,149.95,0,No,149.95,Debit Card
CUST0248,000591,P0354,2023-09-20,1,25.59,0,No,25.59,Debit Card
CUST0248,000591,P0363,2023-09-20,1,286.69,0,No,286.69,Debit Card
CUST0304,000592,P0365,2023-09-20,1,240.9,10,No,216.81,Credit Card
CUST0304,000592,P0204,2023-09-20,1,162.1,0,No,162.1,Credit Card
CUST0304,000592,P0315,2023-09-20,3,38.99,0,No,116.97,Credit Card
CUST0304,000592,P0414,2023-09-20,1,152.9,0,No,152.9,Credit Card
CUST0304,000592,P0014,2023-09-20,1,54.95,10,No,49.46,Credit Card
CUST0462,000593,P0118,2023-09-20,3,107.8,0,No,323.4,PayPal
CUST0863,000594,P0398,2023-09-20,1,139.99,15,No,118.99,PayPal
CUST0004,000595,P0230,2023-09-21,1,56.99,10,No,51.29,Debit Card
CUST0004,000595,P0346,2023-09-21,1,46.99,0,No,46.99,Debit Card
CUST0015,000596,P0236,2023-09-21,2,48.9,0,No,97.8,PayPal
CUST0015,000596,P0326,2023-09-21,4,48.9,0,No,195.6,PayPal
CUST0200,000597,P0449,2023-09-21,1,29.95,15,No,25.46,Debit Card
CUST0200,000597,P0461,2023-09-21,2,28.95,40,No,34.74,Debit Card
CUST0200,000597,P0330,2023-09-21,2,26.49,20,No,42.38,Debit Card
CUST0558,000598,P0112,2023-09-21,1,67.64,0,No,67.64,PayPal
CUST0558,000598,P0116,2023-09-21,1,109.9,0,No,109.9,PayPal
CUST0558,000598,P0395,2023-09-21,1,345.99,0,No,345.99,PayPal
CUST0696,000599,P0158,2023-09-21,1,109.99,0,No,109.99,Buy Now Pay Later
CUST0696,000599,P0349,2023-09-21,4,39.49,0,No,157.96,Buy Now Pay Later
CUST0729,000600,P0474,2023-09-21,1,54.49,40,Yes,32.69,Buy Now Pay Later
CUST0729,000600,P0355,2023-09-21,2,37.14,0,No,74.28,Buy Now Pay Later
CUST0906,000601,P0442,2023-09-21,1,30.95,10,Yes,27.86,Credit Card
CUST0637,000602,P0360,2023-09-22,1,24.99,10,Yes,22.49,Buy Now Pay Later
CUST0637,000602,P0105,2023-09-22,4,14.99,25,No,44.97,Buy Now Pay Later
CUST0637,000602,P0397,2023-09-22,1,139.99,50,Yes,70.0,Buy Now Pay Later
CUST0901,000603,P0304,2023-09-22,1,37.99,0,No,37.99,Debit Card
CUST0305,000604,P0210,2023-09-23,2,119.99,5,Yes,227.98,Debit Card
CUST0305,000604,P0190,2023-09-23,1,68.9,25,Yes,51.68,Debit Card
CUST0305,000604,P0449,2023-09-23,1,29.9,50,No,14.95,Debit Card
CUST0306,000605,P0020,2023-09-23,1,24.46,20,Yes,19.57,Credit Card
CUST0306,000605,P0099,2023-09-23,1,53.49,0,No,53.49,Credit Card
CUST0306,000605,P0373,2023-09-23,1,152.49,10,Yes,137.24,Credit Card
CUST0480,000606,P0325,2023-09-23,3,40.99,0,No,122.97,PayPal
CUST0674,000607,P0103,2023-09-23,1,103.99,0,No,103.99,Debit Card
CUST0674,000607,P0483,2023-09-23,3,49.46,0,No,148.38,Debit Card
CUST0903,000608,P0451,2023-09-23,4,120.9,25,No,362.7,Credit Card
CUST0903,000608,P0478,2023-09-23,1,21.99,0,No,21.99,Credit Card
CUST0903,000608,P0496,2023-09-23,1,20.95,0,No,20.95,Credit Card
CUST0066,000609,P0370,2023-09-24,2,404.09,0,No,808.18,PayPal
CUST0066,000609,P0380,2023-09-24,2,205.99,20,No,329.58,PayPal
CUST0066,000609,P0383,2023-09-24,1,103.9,0,No,103.9,PayPal
CUST0480,000610,P0336,2023-09-24,2,59.99,0,No,119.98,PayPal
CUST0480,000610,P0347,2023-09-24,1,54.42,0,No,54.42,PayPal
CUST0026,000611,P0223,2023-09-25,1,270.68,0,No,270.68,PayPal
CUST0026,000611,P0250,2023-09-25,1,43.95,5,Yes,41.75,PayPal
CUST0026,000611,P0018,2023-09-25,1,59.9,0,No,59.9,PayPal
CUST0248,000612,P0308,2023-09-25,1,25.49,0,No,25.49,Credit Card
CUST0248,000612,P0331,2023-09-25,2,36.31,0,No,72.62,Credit Card
CUST0248,000612,P0346,2023-09-25,2,46.42,0,No,92.84,Credit Card
CUST0248,000612,P0182,2023-09-25,1,54.99,0,No,54.99,Credit Card
CUST0248,000612,P0368,2023-09-25,1,236.99,15,No,201.44,Credit Card
CUST0248,000612,P0292,2023-09-25,1,30.12,0,No,30.12,Credit Card
CUST0358,000613,P0488,2023-09-25,1,69.95,15,Yes,59.46,Debit Card
CUST0358,000613,P0264,2023-09-25,1,91.85,10,Yes,82.66,Debit Card
CUST0358,000613,P0441,2023-09-25,1,17.2,0,No,17.2,Debit Card
CUST0811,000614,P0433,2023-09-25,1,89.93,20,Yes,71.94,Credit Card
CUST0811,000614,P0415,2023-09-25,1,186.48,15,Yes,158.51,Credit Card
CUST0879,000615,P0236,2023-09-25,1,50.66,15,Yes,43.06,Buy Now Pay Later
CUST0879,000615,P0198,2023-09-25,1,86.04,10,Yes,77.44,Buy Now Pay Later
CUST0879,000615,P0296,2023-09-25,1,58.49,0,No,58.49,Buy Now Pay Later
CUST0059,000616,P0236,2023-09-26,1,48.9,5,Yes,46.45,Debit Card
CUST0200,000617,P0082,2023-09-26,1,42.96,20,No,34.37,PayPal
CUST0200,000617,P0365,2023-09-26,1,240.9,0,No,240.9,PayPal
CUST0200,000617,P0230,2023-09-26,4,56.99,0,No,227.96,PayPal
CUST0480,000618,P0158,2023-09-27,1,109.87,0,No,109.87,Credit Card
CUST0480,000618,P0259,2023-09-27,2,80.9,0,No,161.8,Credit Card
CUST0480,000618,P0451,2023-09-27,1,120.9,0,No,120.9,Credit Card
CUST0480,000618,P0391,2023-09-27,1,220.21,0,No,220.21,Credit Card
CUST0503,000619,P0072,2023-09-27,1,36.9,40,No,22.14,Buy Now Pay Later
CUST0503,000619,P0178,2023-09-27,1,87.95,0,No,87.95,Buy Now Pay Later
CUST0798,000620,P0077,2023-09-27,2,85.15,0,No,170.3,Credit Card
CUST0811,000621,P0483,2023-09-27,1,50.9,40,No,30.54,Buy Now Pay Later
CUST0811,000621,P0370,2023-09-27,1,394.9,5,No,375.15,Buy Now Pay Later
CUST0036,000622,P0398,2023-09-28,1,139.99,0,No,139.99,PayPal
CUST0036,000622,P0205,2023-09-28,1,88.95,0,No,88.95,PayPal
CUST0558,000623,P0082,2023-09-28,1,43.95,0,No,43.95,Debit Card
CUST0558,000623,P0094,2023-09-28,1,60.9,0,No,60.9,Debit Card
CUST0558,000623,P0124,2023-09-28,3,18.97,0,No,56.91,Debit Card
CUST0590,000624,P0300,2023-09-28,2,38.95,0,No,77.9,PayPal
CUST0590,000624,P0029,2023-09-28,1,75.49,25,No,56.62,PayPal
CUST0590,000624,P0175,2023-09-28,2,60.24,0,No,120.48,PayPal
CUST0035,000625,P0149,2023-09-29,2,79.49,0,No,158.98,Buy Now Pay Later
CUST0246,000626,P0333,2023-09-29,2,31.95,10,Yes,57.51,Buy Now Pay Later
CUST0246,000626,P0148,2023-09-29,5,106.59,0,No,532.95,Buy Now Pay Later
CUST0246,000626,P0098,2023-09-29,1,68.35,25,No,51.26,Buy Now Pay Later
CUST0246,000626,P0013,2023-09-29,1,54.99,10,Yes,49.49,Buy Now Pay Later
CUST0280,000627,P0475,2023-09-30,2,144.49,0,No,288.98,Credit Card
CUST0280,000627,P0372,2023-09-30,1,127.39,15,Yes,108.28,Credit Card
CUST0550,000628,P0143,2023-09-30,1,48.99,0,No,48.99,PayPal
CUST0550,000628,P0112,2023-09-30,3,66.81,0,No,200.43,PayPal
CUST0674,000629,P0381,2023-10-01,2,169.49,0,No,338.98,Credit Card
CUST0674,000629,P0192,2023-10-01,1,204.49,0,No,204.49,Credit Card
CUST0674,000629,P0101,2023-10-01,2,26.99,0,No,53.98,Credit Card
CUST0624,000630,P0422,2023-10-02,1,31.99,10,Yes,28.79,Credit Card
CUST0829,000631,P0350,2023-10-03,1,64.95,0,No,64.95,PayPal
CUST0829,000631,P0330,2023-10-03,1,25.94,50,No,12.97,PayPal
CUST0829,000631,P0346,2023-10-03,2,46.3,20,Yes,74.08,PayPal
CUST0829,000631,P0332,2023-10-03,1,25.99,20,No,20.79,PayPal
CUST0829,000631,P0031,2023-10-03,1,45.99,0,No,45.99,PayPal
CUST0316,000632,P0354,2023-10-04,2,25.71,25,Yes,38.56,Debit Card
CUST0316,000632,P0308,2023-10-04,2,25.02,20,No,40.03,Debit Card
CUST0327,000633,P0372,2023-10-04,1,130.9,20,Yes,104.72,Buy Now Pay Later
CUST0327,000633,P0413,2023-10-04,1,118.99,30,Yes,83.29,Buy Now Pay Later
CUST0327,000633,P0368,2023-10-04,1,233.99,0,No,233.99,Buy Now Pay Later
CUST0327,000633,P0226,2023-10-04,1,114.95,30,No,80.47,Buy Now Pay Later
CUST0327,000633,P0279,2023-10-04,2,82.95,0,No,165.9,Buy Now Pay Later
CUST0389,000634,P0275,2023-10-04,1,73.77,0,No,73.77,PayPal
CUST0389,000634,P0056,2023-10-04,1,85.99,0,No,85.99,PayPal
CUST0389,000634,P0210,2023-10-04,1,119.99,0,No,119.99,PayPal
CUST0486,000635,P0233,2023-10-05,1,86.73,0,No,86.73,PayPal
CUST0486,000635,P0109,2023-10-05,1,24.99,20,Yes,19.99,PayPal
CUST0486,000635,P0332,2023-10-05,1,25.99,25,Yes,19.49,PayPal
CUST0486,000635,P0065,2023-10-05,1,117.99,20,Yes,94.39,PayPal
CUST0486,000635,P0256,2023-10-05,3,73.99,0,No,221.97,PayPal
CUST0486,000635,P0251,2023-10-05,1,54.9,0,No,54.9,PayPal
CUST0881,000636,P0091,2023-10-05,1,83.9,0,No,83.9,PayPal
CUST0881,000636,P0261,2023-10-05,1,178.95,0,No,178.95,PayPal
CUST0881,000636,P0071,2023-10-05,1,72.95,15,Yes,62.01,PayPal
CUST0935,000637,P0443,2023-10-05,1,20.9,0,No,20.9,PayPal
CUST0935,000637,P0032,2023-10-05,1,50.99,0,No,50.99,PayPal
CUST0935,000637,P0197,2023-10-05,2,91.9,0,No,183.8,PayPal
CUST0935,000637,P0094,2023-10-05,3,60.9,0,No,182.7,PayPal
